season,match_date,team,opponent,gf,ga,FTR,home,goal_diff,points,match_n,trainer_id,manager_name,event_time,change_index,manager_out,fire_date,post,match_week_monday,prev_week_monday,exp_lag1,nationality,age_at_appointment
2016-2017,2017-05-14,Akhisar Belediyespor,Osmanlispor,4.0,0.0,A,0,4.0,3,31,23531,Okan Buruk,5.0,18,Tolunay Kafkas,2017-03-18,1.0,2017-05-08,2017-05-01,,Türkiye,43.4
2016-2017,2017-05-22,Akhisar Belediyespor,Alanyaspor,3.0,0.0,H,1,3.0,3,32,23531,Okan Buruk,6.0,18,Tolunay Kafkas,2017-03-18,1.0,2017-05-22,2017-05-15,,Türkiye,43.4
2016-2017,2017-05-27,Akhisar Belediyespor,Konyaspor,3.0,0.0,A,0,3.0,3,33,23531,Okan Buruk,7.0,18,Tolunay Kafkas,2017-03-18,1.0,2017-05-22,2017-05-15,,Türkiye,43.4
2016-2017,2017-06-02,Akhisar Belediyespor,Karabukspor,2.0,3.0,A,1,-1.0,0,34,23531,Okan Buruk,8.0,18,Tolunay Kafkas,2017-03-18,1.0,2017-05-29,2017-05-22,,Türkiye,43.4
2018-2019,2018-08-12,Akhisar Belediyespor,Besiktas,1.0,2.0,H,0,-1.0,0,1,2026,Safet Susic,-5.0,17,Safet Susic,2018-09-17,0.0,2018-08-06,2018-07-30,,Bosnia-Herzegovina,63.2
2018-2019,2018-08-19,Akhisar Belediyespor,Rizespor,1.0,1.0,D,1,0.0,1,2,2026,Safet Susic,-4.0,17,Safet Susic,2018-09-17,0.0,2018-08-13,2018-08-06,,Bosnia-Herzegovina,63.2
2018-2019,2018-08-27,Akhisar Belediyespor,Buyuksehyr,1.0,3.0,H,0,-2.0,0,3,2026,Safet Susic,-3.0,17,Safet Susic,2018-09-17,0.0,2018-08-27,2018-08-20,,Bosnia-Herzegovina,63.2
2018-2019,2018-09-01,Akhisar Belediyespor,Sivasspor,1.0,1.0,D,1,0.0,1,4,2026,Safet Susic,-2.0,17,Safet Susic,2018-09-17,0.0,2018-08-27,2018-08-20,,Bosnia-Herzegovina,63.2
2018-2019,2018-09-15,Akhisar Belediyespor,Ankaragucu,0.0,1.0,H,0,-1.0,0,5,2026,Safet Susic,-1.0,17,Safet Susic,2018-09-17,0.0,2018-09-10,2018-09-03,,Bosnia-Herzegovina,63.2
2018-2019,2018-09-23,Akhisar Belediyespor,Galatasaray,3.0,0.0,H,1,3.0,3,6,,,0.0,17,Safet Susic,2018-09-17,1.0,2018-09-17,2018-09-10,,,
2018-2019,2018-09-29,Akhisar Belediyespor,Alanyaspor,1.0,2.0,H,0,-1.0,0,7,5540,Cihat Arslan,1.0,17,Safet Susic,2018-09-17,1.0,2018-09-24,2018-09-17,,Türkiye,48.5
2018-2019,2018-10-07,Akhisar Belediyespor,Trabzonspor,1.0,3.0,A,1,-2.0,0,8,5540,Cihat Arslan,2.0,17,Safet Susic,2018-09-17,1.0,2018-10-01,2018-09-24,,Türkiye,48.5
2018-2019,2018-10-20,Akhisar Belediyespor,Kasimpasa,0.0,5.0,H,0,-5.0,0,9,5540,Cihat Arslan,3.0,17,Safet Susic,2018-09-17,1.0,2018-10-15,2018-10-08,,Türkiye,48.5
2018-2019,2018-10-29,Akhisar Belediyespor,Goztep,1.0,0.0,H,1,1.0,3,10,5540,Cihat Arslan,4.0,17,Safet Susic,2018-09-17,1.0,2018-10-29,2018-10-22,,Türkiye,48.5
2018-2019,2018-11-03,Akhisar Belediyespor,Erzurum BB,1.0,1.0,D,1,0.0,1,11,5540,Cihat Arslan,5.0,17,Safet Susic,2018-09-17,1.0,2018-10-29,2018-10-22,,Türkiye,48.5
2018-2019,2018-11-11,Akhisar Belediyespor,Antalyaspor,2.0,1.0,A,0,1.0,3,12,5540,Cihat Arslan,6.0,17,Safet Susic,2018-09-17,1.0,2018-11-05,2018-10-29,,Türkiye,48.5
2018-2019,2018-11-25,Akhisar Belediyespor,Bursaspor,2.0,4.0,A,1,-2.0,0,13,5540,Cihat Arslan,7.0,17,Safet Susic,2018-09-17,1.0,2018-11-19,2018-11-12,,Türkiye,48.5
2018-2019,2018-12-03,Akhisar Belediyespor,Yeni Malatyaspor,1.0,1.0,D,0,0.0,1,14,5540,Cihat Arslan,8.0,17,Safet Susic,2018-09-17,1.0,2018-12-03,2018-11-26,,Türkiye,48.5
2018-2019,2018-12-09,Akhisar Belediyespor,Fenerbahce,3.0,0.0,H,1,3.0,3,15,5540,Cihat Arslan,9.0,17,Safet Susic,2018-09-17,1.0,2018-12-03,2018-11-26,,Türkiye,48.5
2018-2019,2018-12-16,Akhisar Belediyespor,Kayserispor,0.0,1.0,H,0,-1.0,0,16,5540,Cihat Arslan,10.0,17,Safet Susic,2018-09-17,1.0,2018-12-10,2018-12-03,,Türkiye,48.5
2016-2017,2016-10-22,Alanyaspor,Bursaspor,0.0,2.0,A,1,-2.0,0,8,12053,Hüseyin Kalpar,-10.0,30,Hüseyin Kalpar,2017-01-16,0.0,2016-10-17,2016-10-10,,Türkiye,53.0
2016-2017,2016-10-31,Alanyaspor,Kasimpasa,1.0,2.0,H,0,-1.0,0,9,12053,Hüseyin Kalpar,-9.0,30,Hüseyin Kalpar,2017-01-16,0.0,2016-10-31,2016-10-24,,Türkiye,53.0
2016-2017,2016-11-05,Alanyaspor,Gaziantepspor,4.0,3.0,H,1,1.0,3,10,12053,Hüseyin Kalpar,-8.0,30,Hüseyin Kalpar,2017-01-16,0.0,2016-10-31,2016-10-24,,Türkiye,53.0
2016-2017,2016-11-19,Alanyaspor,Osmanlispor,0.0,2.0,H,0,-2.0,0,11,12053,Hüseyin Kalpar,-7.0,30,Hüseyin Kalpar,2017-01-16,0.0,2016-11-14,2016-11-07,,Türkiye,53.0
2016-2017,2016-11-25,Alanyaspor,Kayserispor,3.0,0.0,H,1,3.0,3,12,12053,Hüseyin Kalpar,-6.0,30,Hüseyin Kalpar,2017-01-16,0.0,2016-11-21,2016-11-14,,Türkiye,53.0
2016-2017,2016-12-04,Alanyaspor,Konyaspor,2.0,3.0,A,1,-1.0,0,13,12053,Hüseyin Kalpar,-5.0,30,Hüseyin Kalpar,2017-01-16,0.0,2016-11-28,2016-11-21,,Türkiye,53.0
2016-2017,2016-12-11,Alanyaspor,Karabukspor,2.0,0.0,A,0,2.0,3,14,12053,Hüseyin Kalpar,-4.0,30,Hüseyin Kalpar,2017-01-16,0.0,2016-12-05,2016-11-28,,Türkiye,53.0
2016-2017,2016-12-18,Alanyaspor,Akhisar Belediyespor,0.0,0.0,D,1,0.0,1,15,12053,Hüseyin Kalpar,-3.0,30,Hüseyin Kalpar,2017-01-16,0.0,2016-12-12,2016-12-05,,Türkiye,53.0
2016-2017,2016-12-25,Alanyaspor,Galatasaray,1.0,5.0,H,0,-4.0,0,16,12053,Hüseyin Kalpar,-2.0,30,Hüseyin Kalpar,2017-01-16,0.0,2016-12-19,2016-12-12,,Türkiye,53.0
2016-2017,2017-01-14,Alanyaspor,Rizespor,2.0,3.0,A,1,-1.0,0,17,12053,Hüseyin Kalpar,-1.0,30,Hüseyin Kalpar,2017-01-16,0.0,2017-01-09,2017-01-02,,Türkiye,53.0
2016-2017,2017-01-23,Alanyaspor,Besiktas,1.0,4.0,A,1,-3.0,0,18,,,0.0,30,Hüseyin Kalpar,2017-01-16,1.0,2017-01-23,2017-01-16,,,
2016-2017,2017-01-28,Alanyaspor,Antalyaspor,1.0,2.0,H,0,-1.0,0,19,2026,Safet Susic,1.0,30,Hüseyin Kalpar,2017-01-16,1.0,2017-01-23,2017-01-16,,Bosnia-Herzegovina,63.2
2016-2017,2017-02-11,Alanyaspor,Genclerbirligi,3.0,0.0,H,1,3.0,3,20,2026,Safet Susic,2.0,30,Hüseyin Kalpar,2017-01-16,1.0,2017-02-06,2017-01-30,,Bosnia-Herzegovina,63.2
2016-2017,2017-02-20,Alanyaspor,Trabzonspor,0.0,0.0,D,0,0.0,1,21,2026,Safet Susic,3.0,30,Hüseyin Kalpar,2017-01-16,1.0,2017-02-20,2017-02-13,,Bosnia-Herzegovina,63.2
2016-2017,2017-02-25,Alanyaspor,Adanaspor,4.0,1.0,H,1,3.0,3,22,2026,Safet Susic,4.0,30,Hüseyin Kalpar,2017-01-16,1.0,2017-02-20,2017-02-13,,Bosnia-Herzegovina,63.2
2016-2017,2017-03-05,Alanyaspor,Buyuksehyr,1.0,2.0,H,0,-1.0,0,23,2026,Safet Susic,5.0,30,Hüseyin Kalpar,2017-01-16,1.0,2017-02-27,2017-02-20,,Bosnia-Herzegovina,63.2
2016-2017,2017-03-10,Alanyaspor,Fenerbahce,2.0,3.0,A,1,-1.0,0,24,2026,Safet Susic,6.0,30,Hüseyin Kalpar,2017-01-16,1.0,2017-03-06,2017-02-27,,Bosnia-Herzegovina,63.2
2016-2017,2017-03-19,Alanyaspor,Bursaspor,3.0,1.0,A,0,2.0,3,25,2026,Safet Susic,7.0,30,Hüseyin Kalpar,2017-01-16,1.0,2017-03-13,2017-03-06,,Bosnia-Herzegovina,63.2
2016-2017,2017-04-01,Alanyaspor,Kasimpasa,3.0,1.0,H,1,2.0,3,26,2026,Safet Susic,8.0,30,Hüseyin Kalpar,2017-01-16,1.0,2017-03-27,2017-03-20,,Bosnia-Herzegovina,63.2
2016-2017,2017-04-08,Alanyaspor,Gaziantepspor,3.0,2.0,A,0,1.0,3,27,2026,Safet Susic,9.0,30,Hüseyin Kalpar,2017-01-16,1.0,2017-04-03,2017-03-27,,Bosnia-Herzegovina,63.2
2016-2017,2017-04-22,Alanyaspor,Osmanlispor,0.0,1.0,A,1,-1.0,0,28,2026,Safet Susic,10.0,30,Hüseyin Kalpar,2017-01-16,1.0,2017-04-17,2017-04-10,,Bosnia-Herzegovina,63.2
2017-2018,2017-10-14,Alanyaspor,Buyuksehyr,1.0,2.0,H,0,-1.0,0,8,2026,Safet Susic,-10.0,29,Safet Susic,2017-12-25,0.0,2017-10-09,2017-10-02,,Bosnia-Herzegovina,63.2
2017-2018,2017-10-20,Alanyaspor,Goztep,3.0,3.0,D,0,0.0,1,9,2026,Safet Susic,-9.0,29,Safet Susic,2017-12-25,0.0,2017-10-16,2017-10-09,,Bosnia-Herzegovina,63.2
2017-2018,2017-10-28,Alanyaspor,Besiktas,1.0,2.0,A,1,-1.0,0,10,2026,Safet Susic,-8.0,29,Safet Susic,2017-12-25,0.0,2017-10-23,2017-10-16,,Bosnia-Herzegovina,63.2
2017-2018,2017-11-05,Alanyaspor,Akhisar Belediyespor,4.0,0.0,A,0,4.0,3,11,2026,Safet Susic,-7.0,29,Safet Susic,2017-12-25,0.0,2017-10-30,2017-10-23,,Bosnia-Herzegovina,63.2
2017-2018,2017-11-19,Alanyaspor,Yeni Malatyaspor,1.0,0.0,H,1,1.0,3,12,2026,Safet Susic,-6.0,29,Safet Susic,2017-12-25,0.0,2017-11-13,2017-11-06,,Bosnia-Herzegovina,63.2
2017-2018,2017-11-25,Alanyaspor,Galatasaray,0.0,2.0,H,0,-2.0,0,13,2026,Safet Susic,-5.0,29,Safet Susic,2017-12-25,0.0,2017-11-20,2017-11-13,,Bosnia-Herzegovina,63.2
2017-2018,2017-12-04,Alanyaspor,Kayserispor,1.0,2.0,A,1,-1.0,0,14,2026,Safet Susic,-4.0,29,Safet Susic,2017-12-25,0.0,2017-12-04,2017-11-27,,Bosnia-Herzegovina,63.2
2017-2018,2017-12-10,Alanyaspor,Osmanlispor,0.0,3.0,H,0,-3.0,0,15,2026,Safet Susic,-3.0,29,Safet Susic,2017-12-25,0.0,2017-12-04,2017-11-27,,Bosnia-Herzegovina,63.2
2017-2018,2017-12-16,Alanyaspor,Sivasspor,1.0,1.0,D,1,0.0,1,16,2026,Safet Susic,-2.0,29,Safet Susic,2017-12-25,0.0,2017-12-11,2017-12-04,,Bosnia-Herzegovina,63.2
2017-2018,2017-12-22,Alanyaspor,Antalyaspor,1.0,3.0,H,0,-2.0,0,17,2026,Safet Susic,-1.0,29,Safet Susic,2017-12-25,0.0,2017-12-18,2017-12-11,,Bosnia-Herzegovina,63.2
2017-2018,2018-01-19,Alanyaspor,Kasimpasa,2.0,3.0,H,0,-1.0,0,18,801,Hikmet Karaman,0.0,29,Safet Susic,2017-12-25,1.0,2018-01-15,2018-01-08,,Türkiye,63.9
2017-2018,2018-01-27,Alanyaspor,Bursaspor,3.0,1.0,H,1,2.0,3,19,801,Hikmet Karaman,1.0,29,Safet Susic,2017-12-25,1.0,2018-01-22,2018-01-15,,Türkiye,63.9
2017-2018,2018-02-03,Alanyaspor,Karabukspor,0.0,1.0,H,0,-1.0,0,20,801,Hikmet Karaman,2.0,29,Safet Susic,2017-12-25,1.0,2018-01-29,2018-01-22,,Türkiye,63.9
2017-2018,2018-02-11,Alanyaspor,Konyaspor,1.0,2.0,A,1,-1.0,0,21,801,Hikmet Karaman,3.0,29,Safet Susic,2017-12-25,1.0,2018-02-05,2018-01-29,,Türkiye,63.9
2017-2018,2018-02-17,Alanyaspor,Fenerbahce,0.0,3.0,H,0,-3.0,0,22,801,Hikmet Karaman,4.0,29,Safet Susic,2017-12-25,1.0,2018-02-12,2018-02-05,,Türkiye,63.9
2017-2018,2018-02-24,Alanyaspor,Trabzonspor,1.0,2.0,A,1,-1.0,0,23,801,Hikmet Karaman,5.0,29,Safet Susic,2017-12-25,1.0,2018-02-19,2018-02-12,,Türkiye,63.9
2017-2018,2018-03-04,Alanyaspor,Genclerbirligi,1.0,0.0,A,0,1.0,3,24,784,Mesut Bakkal,6.0,29,Safet Susic,2017-12-25,1.0,2018-02-26,2018-02-19,,Türkiye,53.9
2017-2018,2018-03-09,Alanyaspor,Buyuksehyr,4.0,1.0,H,1,3.0,3,25,784,Mesut Bakkal,7.0,29,Safet Susic,2017-12-25,1.0,2018-03-05,2018-02-26,,Türkiye,53.9
2017-2018,2018-03-18,Alanyaspor,Goztep,1.0,1.0,D,1,0.0,1,26,784,Mesut Bakkal,8.0,29,Safet Susic,2017-12-25,1.0,2018-03-12,2018-03-05,,Türkiye,53.9
2017-2018,2018-03-31,Alanyaspor,Besiktas,0.0,1.0,H,0,-1.0,0,27,784,Mesut Bakkal,9.0,29,Safet Susic,2017-12-25,1.0,2018-03-26,2018-03-19,,Türkiye,53.9
2017-2018,2018-04-08,Alanyaspor,Akhisar Belediyespor,3.0,1.0,H,1,2.0,3,28,784,Mesut Bakkal,10.0,29,Safet Susic,2017-12-25,1.0,2018-04-02,2018-03-26,,Türkiye,53.9
2018-2019,2018-08-19,Alanyaspor,Ankaragucu,0.0,2.0,A,1,-2.0,0,2,784,Mesut Bakkal,-10.0,27,Mesut Bakkal,2018-11-06,0.0,2018-08-13,2018-08-06,,Türkiye,53.9
2018-2019,2018-08-27,Alanyaspor,Galatasaray,0.0,6.0,H,0,-6.0,0,3,784,Mesut Bakkal,-9.0,27,Mesut Bakkal,2018-11-06,0.0,2018-08-27,2018-08-20,,Türkiye,53.9
2018-2019,2018-09-01,Alanyaspor,Goztep,1.0,0.0,H,1,1.0,3,4,784,Mesut Bakkal,-8.0,27,Mesut Bakkal,2018-11-06,0.0,2018-08-27,2018-08-20,,Türkiye,53.9
2018-2019,2018-09-17,Alanyaspor,Trabzonspor,1.0,0.0,H,1,1.0,3,5,784,Mesut Bakkal,-7.0,27,Mesut Bakkal,2018-11-06,0.0,2018-09-17,2018-09-10,,Türkiye,53.9
2018-2019,2018-09-23,Alanyaspor,Kasimpasa,2.0,1.0,A,0,1.0,3,6,784,Mesut Bakkal,-6.0,27,Mesut Bakkal,2018-11-06,0.0,2018-09-17,2018-09-10,,Türkiye,53.9
