season,match_date,team,opponent,gf,ga,FTR,home,goal_diff,points,match_n,trainer_id,manager_name,event_time,change_index,manager_out,fire_date,post,match_week_monday,prev_week_monday,exp_lag1,nationality,age_at_appointment
2019-2020,2019-08-25,Denizlispor,Antalyaspor,2.0,0.0,A,0,2.0,3,2,5204,Yücel İldiz,-6.0,162,Yücel İldiz,2019-10-08,0.0,2019-08-19,2019-08-12,,Türkiye,60.2
2019-2020,2019-08-31,Denizlispor,Goztep,0.0,0.0,D,0,0.0,1,3,5204,Yücel İldiz,-5.0,162,Yücel İldiz,2019-10-08,0.0,2019-08-26,2019-08-19,,Türkiye,60.2
2019-2020,2019-09-15,Denizlispor,Konyaspor,0.0,1.0,A,1,-1.0,0,4,5204,Yücel İldiz,-4.0,162,Yücel İldiz,2019-10-08,0.0,2019-09-09,2019-09-02,,Türkiye,60.2
2019-2020,2019-09-21,Denizlispor,Kayserispor,1.0,1.0,D,0,0.0,1,5,5204,Yücel İldiz,-3.0,162,Yücel İldiz,2019-10-08,0.0,2019-09-16,2019-09-09,,Türkiye,60.2
2019-2020,2019-09-28,Denizlispor,Kasimpasa,0.0,1.0,A,1,-1.0,0,6,5204,Yücel İldiz,-2.0,162,Yücel İldiz,2019-10-08,0.0,2019-09-23,2019-09-16,,Türkiye,60.2
2019-2020,2019-10-04,Denizlispor,Yeni Malatyaspor,1.0,5.0,H,0,-4.0,0,7,5204,Yücel İldiz,-1.0,162,Yücel İldiz,2019-10-08,0.0,2019-09-30,2019-09-23,,Türkiye,60.2
2019-2020,2019-10-20,Denizlispor,Fenerbahce,1.0,2.0,A,1,-1.0,0,8,815,Mehmet Özdilek,0.0,162,Yücel İldiz,2019-10-08,1.0,2019-10-14,2019-10-07,,Türkiye,42.6
2019-2020,2019-10-27,Denizlispor,Genclerbirligi,2.0,0.0,A,0,2.0,3,9,815,Mehmet Özdilek,1.0,162,Yücel İldiz,2019-10-08,1.0,2019-10-21,2019-10-14,,Türkiye,42.6
2019-2020,2019-11-03,Denizlispor,Sivasspor,0.0,2.0,A,1,-2.0,0,10,815,Mehmet Özdilek,2.0,162,Yücel İldiz,2019-10-08,1.0,2019-10-28,2019-10-21,,Türkiye,42.6
2019-2020,2019-11-10,Denizlispor,Besiktas,0.0,1.0,H,0,-1.0,0,11,815,Mehmet Özdilek,3.0,162,Yücel İldiz,2019-10-08,1.0,2019-11-04,2019-10-28,,Türkiye,42.6
2019-2020,2019-11-23,Denizlispor,Rizespor,2.0,0.0,H,1,2.0,3,12,815,Mehmet Özdilek,4.0,162,Yücel İldiz,2019-10-08,1.0,2019-11-18,2019-11-11,,Türkiye,42.6
2019-2020,2019-12-01,Denizlispor,Gaziantep,2.0,1.0,A,0,1.0,3,13,815,Mehmet Özdilek,5.0,162,Yücel İldiz,2019-10-08,1.0,2019-11-25,2019-11-18,,Türkiye,42.6
2019-2020,2019-12-08,Denizlispor,Buyuksehyr,1.0,1.0,D,1,0.0,1,14,815,Mehmet Özdilek,6.0,162,Yücel İldiz,2019-10-08,1.0,2019-12-02,2019-11-25,,Türkiye,42.6
2019-2020,2019-12-16,Denizlispor,Trabzonspor,2.0,1.0,A,0,1.0,3,15,815,Mehmet Özdilek,7.0,162,Yücel İldiz,2019-10-08,1.0,2019-12-16,2019-12-09,,Türkiye,42.6
2019-2020,2019-12-23,Denizlispor,Alanyaspor,1.0,5.0,A,1,-4.0,0,16,815,Mehmet Özdilek,8.0,162,Yücel İldiz,2019-10-08,1.0,2019-12-23,2019-12-16,,Türkiye,42.6
2019-2020,2019-12-28,Denizlispor,Ankaragucu,2.0,2.0,D,0,0.0,1,17,815,Mehmet Özdilek,9.0,162,Yücel İldiz,2019-10-08,1.0,2019-12-23,2019-12-16,,Türkiye,42.6
2019-2020,2020-01-19,Denizlispor,Galatasaray,1.0,2.0,H,0,-1.0,0,18,815,Mehmet Özdilek,10.0,162,Yücel İldiz,2019-10-08,1.0,2020-01-13,2020-01-06,,Türkiye,42.6
2019-2020,2020-01-26,Denizlispor,Antalyaspor,0.0,3.0,A,1,-3.0,0,19,815,Mehmet Özdilek,11.0,162,Yücel İldiz,2019-10-08,1.0,2020-01-20,2020-01-13,,Türkiye,42.6
2019-2020,2020-02-03,Denizlispor,Goztep,1.0,1.0,D,1,0.0,1,20,815,Mehmet Özdilek,12.0,162,Yücel İldiz,2019-10-08,1.0,2020-02-03,2020-01-27,,Türkiye,42.6
2019-2020,2020-02-08,Denizlispor,Konyaspor,0.0,0.0,D,0,0.0,1,21,815,Mehmet Özdilek,13.0,162,Yücel İldiz,2019-10-08,1.0,2020-02-03,2020-01-27,,Türkiye,42.6
2019-2020,2020-02-15,Denizlispor,Kayserispor,0.0,1.0,A,1,-1.0,0,22,815,Mehmet Özdilek,14.0,162,Yücel İldiz,2019-10-08,1.0,2020-02-10,2020-02-03,,Türkiye,42.6
2019-2020,2020-02-24,Denizlispor,Kasimpasa,0.0,2.0,H,0,-2.0,0,23,5014,Bülent Uygun,15.0,162,Yücel İldiz,2019-10-08,1.0,2020-02-24,2020-02-17,,Türkiye,45.9
2019-2020,2020-03-01,Denizlispor,Yeni Malatyaspor,2.0,0.0,H,1,2.0,3,24,5014,Bülent Uygun,16.0,162,Yücel İldiz,2019-10-08,1.0,2020-02-24,2020-02-17,,Türkiye,45.9
2019-2020,2020-03-07,Denizlispor,Fenerbahce,2.0,2.0,D,0,0.0,1,25,5014,Bülent Uygun,17.0,162,Yücel İldiz,2019-10-08,1.0,2020-03-02,2020-02-24,,Türkiye,45.9
2019-2020,2020-03-14,Denizlispor,Genclerbirligi,1.0,0.0,H,1,1.0,3,26,5014,Bülent Uygun,18.0,162,Yücel İldiz,2019-10-08,1.0,2020-03-09,2020-03-02,,Türkiye,45.9
2019-2020,2020-06-15,Denizlispor,Sivasspor,0.0,1.0,H,0,-1.0,0,27,5014,Bülent Uygun,19.0,162,Yücel İldiz,2019-10-08,1.0,2020-06-15,2020-06-08,,Türkiye,45.9
2019-2020,2020-06-20,Denizlispor,Besiktas,1.0,5.0,A,1,-4.0,0,28,5014,Bülent Uygun,20.0,162,Yücel İldiz,2019-10-08,1.0,2020-06-15,2020-06-08,,Türkiye,45.9
2019-2020,2020-06-28,Denizlispor,Rizespor,2.0,2.0,D,0,0.0,1,29,5014,Bülent Uygun,21.0,162,Yücel İldiz,2019-10-08,1.0,2020-06-22,2020-06-15,,Türkiye,45.9
2019-2020,2020-07-03,Denizlispor,Gaziantep,0.0,1.0,A,1,-1.0,0,30,5014,Bülent Uygun,22.0,162,Yücel İldiz,2019-10-08,1.0,2020-06-29,2020-06-22,,Türkiye,45.9
2019-2020,2020-07-07,Denizlispor,Buyuksehyr,0.0,2.0,H,0,-2.0,0,31,49153,Levent Kartop,23.0,162,Yücel İldiz,2019-10-08,1.0,2020-07-06,2020-06-29,,Türkiye,40.9
2019-2020,2020-07-13,Denizlispor,Trabzonspor,2.0,1.0,H,1,1.0,3,32,49153,Levent Kartop,24.0,162,Yücel İldiz,2019-10-08,1.0,2020-07-13,2020-07-06,,Türkiye,40.9
2019-2020,2020-07-19,Denizlispor,Alanyaspor,0.0,1.0,H,0,-1.0,0,33,49153,Levent Kartop,25.0,162,Yücel İldiz,2019-10-08,1.0,2020-07-13,2020-07-06,,Türkiye,40.9
2019-2020,2020-07-25,Denizlispor,Ankaragucu,0.0,1.0,A,1,-1.0,0,34,49153,Levent Kartop,26.0,162,Yücel İldiz,2019-10-08,1.0,2020-07-20,2020-07-13,,Türkiye,40.9
2020-2021,2020-09-12,Denizlispor,Goztep,1.0,5.0,H,0,-4.0,0,1,6653,Robert Prosinecki,-8.0,159,Robert Prosinecki,2020-11-25,0.0,2020-09-07,2020-08-31,,Croatia,51.6
2020-2021,2020-09-19,Denizlispor,Trabzonspor,0.0,0.0,D,1,0.0,1,2,6653,Robert Prosinecki,-7.0,159,Robert Prosinecki,2020-11-25,0.0,2020-09-14,2020-09-07,,Croatia,51.6
2020-2021,2020-09-28,Denizlispor,Antalyaspor,0.0,1.0,H,0,-1.0,0,3,6653,Robert Prosinecki,-6.0,159,Robert Prosinecki,2020-11-25,0.0,2020-09-28,2020-09-21,,Croatia,51.6
2020-2021,2020-10-04,Denizlispor,Konyaspor,0.0,0.0,D,1,0.0,1,4,6653,Robert Prosinecki,-5.0,159,Robert Prosinecki,2020-11-25,0.0,2020-09-28,2020-09-21,,Croatia,51.6
2020-2021,2020-10-19,Denizlispor,Genclerbirligi,2.0,1.0,A,0,1.0,3,5,6653,Robert Prosinecki,-4.0,159,Robert Prosinecki,2020-11-25,0.0,2020-10-19,2020-10-12,,Croatia,51.6
2020-2021,2020-10-26,Denizlispor,Besiktas,2.0,3.0,A,1,-1.0,0,6,6653,Robert Prosinecki,-3.0,159,Robert Prosinecki,2020-11-25,0.0,2020-10-26,2020-10-19,,Croatia,51.6
2020-2021,2020-11-08,Denizlispor,Yeni Malatyaspor,0.0,2.0,H,0,-2.0,0,7,6653,Robert Prosinecki,-2.0,159,Robert Prosinecki,2020-11-25,0.0,2020-11-02,2020-10-26,,Croatia,51.6
2020-2021,2020-11-21,Denizlispor,Gaziantep,0.0,1.0,A,1,-1.0,0,8,6653,Robert Prosinecki,-1.0,159,Robert Prosinecki,2020-11-25,0.0,2020-11-16,2020-11-09,,Croatia,51.6
2020-2021,2020-11-28,Denizlispor,Buyuksehyr,3.0,3.0,D,0,0.0,1,9,,,0.0,159,Robert Prosinecki,2020-11-25,1.0,2020-11-23,2020-11-16,,,
2020-2021,2020-12-06,Denizlispor,Fenerbahce,0.0,2.0,A,1,-2.0,0,10,,,1.0,159,Robert Prosinecki,2020-11-25,1.0,2020-11-30,2020-11-23,,,
2020-2021,2020-12-11,Denizlispor,Kasimpasa,2.0,3.0,H,0,-1.0,0,11,,,2.0,159,Robert Prosinecki,2020-11-25,1.0,2020-12-07,2020-11-30,,,
2020-2021,2020-12-20,Denizlispor,Alanyaspor,1.0,0.0,H,1,1.0,3,12,32976,Yalçın Koşukavak,3.0,159,Robert Prosinecki,2020-11-25,1.0,2020-12-14,2020-12-07,,Türkiye,47.4
2020-2021,2020-12-23,Denizlispor,Erzurum BB,2.0,1.0,A,0,1.0,3,13,32976,Yalçın Koşukavak,4.0,159,Robert Prosinecki,2020-11-25,1.0,2020-12-21,2020-12-14,,Türkiye,47.4
2020-2021,2020-12-27,Denizlispor,Ankaragucu,1.0,2.0,A,1,-1.0,0,14,32976,Yalçın Koşukavak,5.0,159,Robert Prosinecki,2020-11-25,1.0,2020-12-21,2020-12-14,,Türkiye,47.4
2020-2021,2021-01-02,Denizlispor,Sivasspor,2.0,2.0,D,0,0.0,1,15,32976,Yalçın Koşukavak,6.0,159,Robert Prosinecki,2020-11-25,1.0,2020-12-28,2020-12-21,,Türkiye,47.4
2020-2021,2021-01-06,Denizlispor,Kayserispor,0.0,1.0,A,1,-1.0,0,16,32976,Yalçın Koşukavak,7.0,159,Robert Prosinecki,2020-11-25,1.0,2021-01-04,2020-12-28,,Türkiye,47.4
2020-2021,2021-01-10,Denizlispor,Rizespor,1.0,1.0,D,0,0.0,1,17,32976,Yalçın Koşukavak,8.0,159,Robert Prosinecki,2020-11-25,1.0,2021-01-04,2020-12-28,,Türkiye,47.4
2020-2021,2021-01-17,Denizlispor,Hatayspor,0.0,2.0,A,1,-2.0,0,18,32976,Yalçın Koşukavak,9.0,159,Robert Prosinecki,2020-11-25,1.0,2021-01-11,2021-01-04,,Türkiye,47.4
2020-2021,2021-01-20,Denizlispor,Galatasaray,1.0,6.0,H,0,-5.0,0,19,32976,Yalçın Koşukavak,10.0,159,Robert Prosinecki,2020-11-25,1.0,2021-01-18,2021-01-11,,Türkiye,47.4
2020-2021,2021-01-24,Denizlispor,Karagumruk,1.0,2.0,A,1,-1.0,0,20,32976,Yalçın Koşukavak,11.0,159,Robert Prosinecki,2020-11-25,1.0,2021-01-18,2021-01-11,,Türkiye,47.4
2020-2021,2021-01-31,Denizlispor,Goztep,2.0,1.0,H,1,1.0,3,21,5471,Hakan Kutlu,12.0,159,Robert Prosinecki,2020-11-25,1.0,2021-01-25,2021-01-18,,Türkiye,46.6
2020-2021,2021-02-04,Denizlispor,Trabzonspor,0.0,1.0,H,0,-1.0,0,22,5471,Hakan Kutlu,13.0,159,Robert Prosinecki,2020-11-25,1.0,2021-02-01,2021-01-25,,Türkiye,46.6
2020-2021,2021-02-07,Denizlispor,Antalyaspor,1.0,1.0,D,1,0.0,1,23,5471,Hakan Kutlu,14.0,159,Robert Prosinecki,2020-11-25,1.0,2021-02-01,2021-01-25,,Türkiye,46.6
2020-2021,2021-02-14,Denizlispor,Konyaspor,0.0,2.0,H,0,-2.0,0,24,5471,Hakan Kutlu,15.0,159,Robert Prosinecki,2020-11-25,1.0,2021-02-08,2021-02-01,,Türkiye,46.6
2020-2021,2021-02-20,Denizlispor,Genclerbirligi,1.0,0.0,H,1,1.0,3,25,5471,Hakan Kutlu,16.0,159,Robert Prosinecki,2020-11-25,1.0,2021-02-15,2021-02-08,,Türkiye,46.6
2020-2021,2021-02-26,Denizlispor,Besiktas,0.0,3.0,H,0,-3.0,0,26,5471,Hakan Kutlu,17.0,159,Robert Prosinecki,2020-11-25,1.0,2021-02-22,2021-02-15,,Türkiye,46.6
2020-2021,2021-03-06,Denizlispor,Yeni Malatyaspor,3.0,2.0,H,1,1.0,3,27,5471,Hakan Kutlu,18.0,159,Robert Prosinecki,2020-11-25,1.0,2021-03-01,2021-02-22,,Türkiye,46.6
2020-2021,2021-03-14,Denizlispor,Gaziantep,0.0,2.0,H,0,-2.0,0,28,5471,Hakan Kutlu,19.0,159,Robert Prosinecki,2020-11-25,1.0,2021-03-08,2021-03-01,,Türkiye,46.6
2020-2021,2021-03-21,Denizlispor,Buyuksehyr,0.0,0.0,D,1,0.0,1,29,5471,Hakan Kutlu,20.0,159,Robert Prosinecki,2020-11-25,1.0,2021-03-15,2021-03-08,,Türkiye,46.6
2020-2021,2021-04-05,Denizlispor,Fenerbahce,0.0,1.0,H,0,-1.0,0,30,5471,Hakan Kutlu,21.0,159,Robert Prosinecki,2020-11-25,1.0,2021-04-05,2021-03-29,,Türkiye,46.6
2020-2021,2021-04-08,Denizlispor,Kasimpasa,1.0,1.0,D,1,0.0,1,31,5471,Hakan Kutlu,22.0,159,Robert Prosinecki,2020-11-25,1.0,2021-04-05,2021-03-29,,Türkiye,46.6
2020-2021,2021-04-12,Denizlispor,Alanyaspor,2.0,3.0,H,0,-1.0,0,32,5471,Hakan Kutlu,23.0,159,Robert Prosinecki,2020-11-25,1.0,2021-04-12,2021-04-05,,Türkiye,46.6
2020-2021,2021-04-17,Denizlispor,Erzurum BB,2.0,3.0,A,1,-1.0,0,33,5471,Hakan Kutlu,24.0,159,Robert Prosinecki,2020-11-25,1.0,2021-04-12,2021-04-05,,Türkiye,46.6
2020-2021,2021-04-21,Denizlispor,Ankaragucu,1.0,1.0,D,0,0.0,1,34,48148,Ali Tandoğan,25.0,159,Robert Prosinecki,2020-11-25,1.0,2021-04-19,2021-04-12,,Türkiye,41.9
2020-2021,2021-04-24,Denizlispor,Sivasspor,1.0,1.0,D,1,0.0,1,35,48148,Ali Tandoğan,26.0,159,Robert Prosinecki,2020-11-25,1.0,2021-04-19,2021-04-12,,Türkiye,41.9
2020-2021,2021-04-28,Denizlispor,Kayserispor,3.0,6.0,H,0,-3.0,0,36,48148,Ali Tandoğan,27.0,159,Robert Prosinecki,2020-11-25,1.0,2021-04-26,2021-04-19,,Türkiye,41.9
2020-2021,2021-05-02,Denizlispor,Rizespor,0.0,1.0,A,1,-1.0,0,37,48148,Ali Tandoğan,28.0,159,Robert Prosinecki,2020-11-25,1.0,2021-04-26,2021-04-19,,Türkiye,41.9
2020-2021,2021-05-08,Denizlispor,Hatayspor,0.0,1.0,H,0,-1.0,0,38,48148,Ali Tandoğan,29.0,159,Robert Prosinecki,2020-11-25,1.0,2021-05-03,2021-04-26,,Türkiye,41.9
2020-2021,2021-05-11,Denizlispor,Galatasaray,1.0,4.0,A,1,-3.0,0,39,48148,Ali Tandoğan,30.0,159,Robert Prosinecki,2020-11-25,1.0,2021-05-10,2021-05-03,,Türkiye,41.9
2020-2021,2021-05-15,Denizlispor,Karagumruk,1.0,5.0,H,0,-4.0,0,40,48148,Ali Tandoğan,31.0,159,Robert Prosinecki,2020-11-25,1.0,2021-05-10,2021-05-03,,Türkiye,41.9
2001-2002,2001-08-11,Diyarbakirspor,Genclerbirligi,4.0,4.0,D,0,0.0,1,1,810,Yılmaz Vural,-12.0,180,Yılmaz Vural,2001-11-22,0.0,2001-08-06,2001-07-30,,Türkiye,65.9
2001-2002,2001-08-18,Diyarbakirspor,Goztep,1.0,2.0,A,1,-1.0,0,2,810,Yılmaz Vural,-11.0,180,Yılmaz Vural,2001-11-22,0.0,2001-08-13,2001-08-06,,Türkiye,65.9
2001-2002,2001-08-25,Diyarbakirspor,Besiktas,0.0,4.0,H,0,-4.0,0,3,810,Yılmaz Vural,-10.0,180,Yılmaz Vural,2001-11-22,0.0,2001-08-20,2001-08-13,,Türkiye,65.9
2001-2002,2001-09-08,Diyarbakirspor,Trabzonspor,3.0,1.0,H,1,2.0,3,4,810,Yılmaz Vural,-9.0,180,Yılmaz Vural,2001-11-22,0.0,2001-09-03,2001-08-27,,Türkiye,65.9
2001-2002,2001-09-15,Diyarbakirspor,Bursaspor,1.0,2.0,H,0,-1.0,0,5,810,Yılmaz Vural,-8.0,180,Yılmaz Vural,2001-11-22,0.0,2001-09-10,2001-09-03,,Türkiye,65.9
2001-2002,2001-09-29,Diyarbakirspor,Samsunspor,1.0,1.0,D,1,0.0,1,6,810,Yılmaz Vural,-7.0,180,Yılmaz Vural,2001-11-22,0.0,2001-09-24,2001-09-17,,Türkiye,65.9
2001-2002,2001-10-10,Diyarbakirspor,Gaziantepspor,2.0,3.0,A,1,-1.0,0,7,810,Yılmaz Vural,-6.0,180,Yılmaz Vural,2001-11-22,0.0,2001-10-08,2001-10-01,,Türkiye,65.9
2001-2002,2001-10-14,Diyarbakirspor,Istanbulspor,0.0,1.0,H,0,-1.0,0,8,810,Yılmaz Vural,-5.0,180,Yılmaz Vural,2001-11-22,0.0,2001-10-08,2001-10-01,,Türkiye,65.9
2001-2002,2001-10-19,Diyarbakirspor,Ankaragucu,2.0,1.0,H,1,1.0,3,9,810,Yılmaz Vural,-4.0,180,Yılmaz Vural,2001-11-22,0.0,2001-10-15,2001-10-08,,Türkiye,65.9
2001-2002,2001-10-26,Diyarbakirspor,Kocaelispor,1.0,3.0,H,0,-2.0,0,10,810,Yılmaz Vural,-3.0,180,Yılmaz Vural,2001-11-22,0.0,2001-10-22,2001-10-15,,Türkiye,65.9
2001-2002,2001-11-04,Diyarbakirspor,Yozgatspor,1.0,1.0,D,1,0.0,1,11,810,Yılmaz Vural,-2.0,180,Yılmaz Vural,2001-11-22,0.0,2001-10-29,2001-10-22,,Türkiye,65.9
2001-2002,2001-11-17,Diyarbakirspor,Galatasaray,1.0,5.0,H,0,-4.0,0,12,810,Yılmaz Vural,-1.0,180,Yılmaz Vural,2001-11-22,0.0,2001-11-12,2001-11-05,,Türkiye,65.9
2001-2002,2001-11-24,Diyarbakirspor,Denizlispor,3.0,0.0,H,1,3.0,3,13,12053,Hüseyin Kalpar,0.0,180,Yılmaz Vural,2001-11-22,1.0,2001-11-19,2001-11-12,,Türkiye,53.0
2001-2002,2001-12-01,Diyarbakirspor,Rizespor,0.0,2.0,H,0,-2.0,0,14,12053,Hüseyin Kalpar,1.0,180,Yılmaz Vural,2001-11-22,1.0,2001-11-26,2001-11-19,,Türkiye,53.0
2001-2002,2001-12-09,Diyarbakirspor,Antalyaspor,3.0,1.0,H,1,2.0,3,15,12053,Hüseyin Kalpar,2.0,180,Yılmaz Vural,2001-11-22,1.0,2001-12-03,2001-11-26,,Türkiye,53.0
2001-2002,2001-12-16,Diyarbakirspor,Malatyaspor,3.0,1.0,A,0,2.0,3,16,12053,Hüseyin Kalpar,3.0,180,Yılmaz Vural,2001-11-22,1.0,2001-12-10,2001-12-03,,Türkiye,53.0
2001-2002,2001-12-21,Diyarbakirspor,Fenerbahce,2.0,1.0,H,1,1.0,3,17,12053,Hüseyin Kalpar,4.0,180,Yılmaz Vural,2001-11-22,1.0,2001-12-17,2001-12-10,,Türkiye,53.0
2001-2002,2002-01-19,Diyarbakirspor,Genclerbirligi,1.0,2.0,A,1,-1.0,0,18,12053,Hüseyin Kalpar,5.0,180,Yılmaz Vural,2001-11-22,1.0,2002-01-14,2002-01-07,,Türkiye,53.0
2001-2002,2002-01-23,Diyarbakirspor,Goztep,1.0,3.0,H,0,-2.0,0,19,12053,Hüseyin Kalpar,6.0,180,Yılmaz Vural,2001-11-22,1.0,2002-01-21,2002-01-14,,Türkiye,53.0
2001-2002,2002-01-27,Diyarbakirspor,Besiktas,0.0,0.0,D,1,0.0,1,20,12053,Hüseyin Kalpar,7.0,180,Yılmaz Vural,2001-11-22,1.0,2002-01-21,2002-01-14,,Türkiye,53.0
2001-2002,2002-02-02,Diyarbakirspor,Trabzonspor,2.0,0.0,A,0,2.0,3,21,12053,Hüseyin Kalpar,8.0,180,Yılmaz Vural,2001-11-22,1.0,2002-01-28,2002-01-21,,Türkiye,53.0
2001-2002,2002-02-09,Diyarbakirspor,Bursaspor,2.0,3.0,A,1,-1.0,0,22,12053,Hüseyin Kalpar,9.0,180,Yılmaz Vural,2001-11-22,1.0,2002-02-04,2002-01-28,,Türkiye,53.0
2001-2002,2002-02-15,Diyarbakirspor,Gaziantepspor,1.0,0.0,A,0,1.0,3,23,12053,Hüseyin Kalpar,10.0,180,Yılmaz Vural,2001-11-22,1.0,2002-02-11,2002-02-04,,Türkiye,53.0
2001-2002,2002-02-23,Diyarbakirspor,Samsunspor,0.0,0.0,D,0,0.0,1,24,12053,Hüseyin Kalpar,11.0,180,Yılmaz Vural,2001-11-22,1.0,2002-02-18,2002-02-11,,Türkiye,53.0
2001-2002,2002-03-03,Diyarbakirspor,Istanbulspor,1.0,0.0,H,1,1.0,3,25,12053,Hüseyin Kalpar,12.0,180,Yılmaz Vural,2001-11-22,1.0,2002-02-25,2002-02-18,,Türkiye,53.0
2001-2002,2002-03-08,Diyarbakirspor,Ankaragucu,1.0,1.0,D,0,0.0,1,26,12053,Hüseyin Kalpar,13.0,180,Yılmaz Vural,2001-11-22,1.0,2002-03-04,2002-02-25,,Türkiye,53.0
2001-2002,2002-03-17,Diyarbakirspor,Kocaelispor,1.0,1.0,D,1,0.0,1,27,12053,Hüseyin Kalpar,14.0,180,Yılmaz Vural,2001-11-22,1.0,2002-03-11,2002-03-04,,Türkiye,53.0
2001-2002,2002-03-23,Diyarbakirspor,Yozgatspor,0.0,2.0,H,0,-2.0,0,28,12053,Hüseyin Kalpar,15.0,180,Yılmaz Vural,2001-11-22,1.0,2002-03-18,2002-03-11,,Türkiye,53.0
2001-2002,2002-03-30,Diyarbakirspor,Galatasaray,0.0,0.0,D,1,0.0,1,29,12053,Hüseyin Kalpar,16.0,180,Yılmaz Vural,2001-11-22,1.0,2002-03-25,2002-03-18,,Türkiye,53.0
2001-2002,2002-04-06,Diyarbakirspor,Denizlispor,1.0,2.0,H,0,-1.0,0,30,12053,Hüseyin Kalpar,17.0,180,Yılmaz Vural,2001-11-22,1.0,2002-04-01,2002-03-25,,Türkiye,53.0
2001-2002,2002-04-14,Diyarbakirspor,Rizespor,1.0,0.0,H,1,1.0,3,31,12053,Hüseyin Kalpar,18.0,180,Yılmaz Vural,2001-11-22,1.0,2002-04-08,2002-04-01,,Türkiye,53.0
2001-2002,2002-04-21,Diyarbakirspor,Antalyaspor,0.0,0.0,D,0,0.0,1,32,12053,Hüseyin Kalpar,19.0,180,Yılmaz Vural,2001-11-22,1.0,2002-04-15,2002-04-08,,Türkiye,53.0
2001-2002,2002-04-27,Diyarbakirspor,Malatyaspor,0.0,0.0,D,1,0.0,1,33,12053,Hüseyin Kalpar,20.0,180,Yılmaz Vural,2001-11-22,1.0,2002-04-22,2002-04-15,,Türkiye,53.0
2001-2002,2002-05-04,Diyarbakirspor,Fenerbahce,1.0,3.0,H,0,-2.0,0,34,12053,Hüseyin Kalpar,21.0,180,Yılmaz Vural,2001-11-22,1.0,2002-04-29,2002-04-22,,Türkiye,53.0
2003-2004,2003-08-09,Diyarbakirspor,Galatasaray,1.0,2.0,H,0,-1.0,0,1,814,Sakıp Özberk,,-1,,,,2003-08-04,2003-07-28,,Türkiye,47.5
2003-2004,2003-08-17,Diyarbakirspor,Genclerbirligi,3.0,2.0,H,1,1.0,3,2,814,Sakıp Özberk,,-1,,,,2003-08-11,2003-08-04,,Türkiye,47.5
2003-2004,2003-08-24,Diyarbakirspor,Konyaspor,1.0,3.0,H,0,-2.0,0,3,814,Sakıp Özberk,,-1,,,,2003-08-18,2003-08-11,,Türkiye,47.5
2003-2004,2003-08-30,Diyarbakirspor,Fenerbahce,1.0,2.0,A,1,-1.0,0,4,814,Sakıp Özberk,,-1,,,,2003-08-25,2003-08-18,,Türkiye,47.5
2003-2004,2003-09-13,Diyarbakirspor,Adanaspor,1.0,2.0,H,0,-1.0,0,5,814,Sakıp Özberk,,-1,,,,2003-09-08,2003-09-01,,Türkiye,47.5
2003-2004,2003-09-21,Diyarbakirspor,A. Sebatspor,1.0,0.0,H,1,1.0,3,6,814,Sakıp Özberk,,-1,,,,2003-09-15,2003-09-08,,Türkiye,47.5
2003-2004,2003-09-28,Diyarbakirspor,Rizespor,1.0,2.0,H,0,-1.0,0,7,814,Sakıp Özberk,,-1,,,,2003-09-22,2003-09-15,,Türkiye,47.5
2003-2004,2003-10-05,Diyarbakirspor,Samsunspor,2.0,2.0,D,1,0.0,1,8,814,Sakıp Özberk,,-1,,,,2003-09-29,2003-09-22,,Türkiye,47.5
2003-2004,2003-10-18,Diyarbakirspor,Besiktas,0.0,1.0,H,0,-1.0,0,9,814,Sakıp Özberk,,-1,,,,2003-10-13,2003-10-06,,Türkiye,47.5
2003-2004,2003-10-25,Diyarbakirspor,Ankaragucu,1.0,1.0,D,1,0.0,1,10,814,Sakıp Özberk,,-1,,,,2003-10-20,2003-10-13,,Türkiye,47.5
2003-2004,2003-11-01,Diyarbakirspor,Denizlispor,2.0,1.0,A,0,1.0,3,11,814,Sakıp Özberk,,-1,,,,2003-10-27,2003-10-20,,Türkiye,47.5
2003-2004,2003-11-09,Diyarbakirspor,Malatyaspor,2.0,0.0,H,1,2.0,3,12,814,Sakıp Özberk,,-1,,,,2003-11-03,2003-10-27,,Türkiye,47.5
2003-2004,2003-11-23,Diyarbakirspor,Istanbulspor,3.0,1.0,A,0,2.0,3,13,814,Sakıp Özberk,,-1,,,,2003-11-17,2003-11-10,,Türkiye,47.5
2003-2004,2003-11-29,Diyarbakirspor,Trabzonspor,2.0,2.0,D,1,0.0,1,14,814,Sakıp Özberk,,-1,,,,2003-11-24,2003-11-17,,Türkiye,47.5
2003-2004,2003-12-06,Diyarbakirspor,Elazigspor,2.0,0.0,H,1,2.0,3,15,814,Sakıp Özberk,,-1,,,,2003-12-01,2003-11-24,,Türkiye,47.5
2003-2004,2003-12-14,Diyarbakirspor,Bursaspor,0.0,0.0,D,0,0.0,1,16,814,Sakıp Özberk,,-1,,,,2003-12-08,2003-12-01,,Türkiye,47.5
2003-2004,2003-12-21,Diyarbakirspor,Gaziantepspor,2.0,1.0,H,1,1.0,3,17,814,Sakıp Özberk,,-1,,,,2003-12-15,2003-12-08,,Türkiye,47.5
2003-2004,2004-01-23,Diyarbakirspor,Galatasaray,0.0,0.0,D,1,0.0,1,18,814,Sakıp Özberk,,-1,,,,2004-01-19,2004-01-12,,Türkiye,47.5
